idDataset,nombreConjuntoDatos,fechaPublicacion,fechaActualizacion,inicioDato,finDato,fechaDescarga,urlConexionAPI,urlConjuntoDatos,tipoPublicacion
c51127,Reservas Hidráulicas Energía del Informe Diario de Operación,2023-07-05T02:54:37.18,2025-12-13T08:23:01.977,2013-01-01T00:00:00,2025-12-11T00:00:00,2025-01-16T10:31:54.38,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=c51127,https://www.simem.co/datadetail/c5112762-1527-43c8-938a-2b5a850beba2,Público
3946A8,Disponibilidad declarada en el despacho,2025-07-07T11:13:44.157,2025-10-22T22:42:00.637,0001-01-01T00:00:00,0001-01-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=3946A8,https://www.simem.co/datadetail/3946a8ff-9f12-4788-891b-2b734b97ae71,Público
10063b,Costo Servicios ASIC y CND,2023-09-26T02:26:11.827,2025-11-19T20:18:00.927,2013-01-01T00:00:00,2025-10-01T00:00:00,2025-04-26T20:41:12.76,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=10063b,https://www.simem.co/datadetail/10063b10-ec32-447b-8128-2c15cf65c573,Público
5fc353,"Datos soporte del proceso de liquidación por Recurso, Tipo combustible, versión y mensual",2023-09-28T22:28:52.387,2025-12-11T12:19:46.8,2017-12-01T00:00:00,2025-11-01T00:00:00,2024-12-02T11:25:43.43,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=5fc353,https://www.simem.co/datadetail/5fc35361-77da-4243-876b-2c78421fb15c,Público
12c7fd,Generación Programada Redespacho por Planta,2023-09-30T12:57:24.763,2025-12-13T07:18:57.937,2013-01-01T00:00:00,2025-12-12T00:00:00,2025-04-22T21:55:33.06,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=12c7fd,https://www.simem.co/datadetail/12c7fd97-2fdd-407c-a23e-2d921a14f50f,Público
670221,Listado de unidades de generación,2023-09-30T20:19:35.437,2025-12-13T09:13:31.19,2013-01-01T00:00:00,2025-12-13T00:00:00,2025-04-30T11:15:49.133,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=670221,https://www.simem.co/datadetail/67022163-5cd4-4bd4-a0f7-2e62921ce40e,Público
EDBDA0,Representatividad de la energía transada,2023-09-28T22:18:12.503,2025-11-13T13:45:18.15,2023-07-01T00:00:00,2025-10-01T00:00:00,2024-06-11T11:31:40.32,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=EDBDA0,https://www.simem.co/datadetail/edbda09b-1470-4391-be2e-2e653cc2e15a,Público
50599C,DemandaDeCogeneradoresUsoDeRespaldoAgente,2025-03-06T15:16:08.333,,0001-01-01T00:00:00,0001-01-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=50599C,https://www.simem.co/datadetail/50599cdf-c420-49cf-874c-2f54607cd6d7,Público
492A9C,GeneracionIdealTotalConsiderandoContratos,2025-07-19T11:27:13.677,2025-10-12T11:40:04.203,2024-10-01T00:00:00,2025-01-31T00:00:00,2024-09-09T18:55:37.893,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=492A9C,https://www.simem.co/datadetail/492a9c1e-5896-46b3-9423-2f6af163ec13,Público
6a7864,Vertimientos Energético Largo Plazo,2023-10-11T09:04:35.923,2025-11-15T18:24:54.977,2022-01-01T00:00:00,2030-10-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=6a7864,https://www.simem.co/datadetail/6a7864f5-4243-4f12-9422-30bdfd98f371,Público
43d851,Cargos por uso del STN,2023-09-26T01:33:46.607,2025-12-06T08:24:08.003,2013-01-01T00:00:00,2025-11-01T00:00:00,2025-02-20T09:54:02.817,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=43d851,https://www.simem.co/datadetail/43d8514d-3f43-47bb-8cfe-3117365d6375,Público
4f2075,Coordinación de mantenimientos generadores,2023-09-30T21:04:01.747,2025-12-07T20:14:30.77,2022-01-03T00:00:00,2025-12-08T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=4f2075,https://www.simem.co/datadetail/4f20758e-2e8f-421d-986c-3250849614cc,Público
178428,Precios futuros y estadísticas de los contratos entre agentes,2023-09-30T16:17:54.693,2025-12-02T08:23:19.77,2023-09-01T00:00:00,2030-11-01T00:00:00,2025-04-29T20:56:43.29,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=178428,https://www.simem.co/datadetail/1784288f-c444-4dc5-861d-32be938f1c4d,Público
7E5EA7,Ajuste Transacciones TIE,2023-09-28T23:37:22.983,2025-12-11T12:20:08.31,2022-01-01T00:00:00,2025-11-30T00:00:00,2024-10-17T17:41:55.523,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=7E5EA7,https://www.simem.co/datadetail/7e5ea7a3-3585-4484-92c5-32cd3a242b3a,Público
710e77,Estadísticas anuales de las convocatorias del SICEP para el mercado regulado,2023-09-30T21:52:48.99,2025-07-09T14:40:33.57,2020-01-01T00:00:00,2024-01-01T00:00:00,2025-04-02T17:25:58.087,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=710e77,https://www.simem.co/datadetail/710e7711-43e7-4473-a0b5-330c227a2899,Público
51fea2,Bandera de pruebas de disponibilidad programadas en la operación por el Centro Nacional de Despacho,2025-10-28T10:02:00.503,2025-10-29T16:27:09.29,2023-11-21T00:00:00,2025-10-21T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=51fea2,https://www.simem.co/datadetail/51fea261-709b-48f7-a551-338c042c182f,Público
60fed4,Precios futuros y estadísticas de los contratos entre agentes por comercializador y generador,2023-09-29T16:22:51.08,2025-12-02T08:20:42.35,2023-09-26T00:00:00,2030-11-01T00:00:00,2025-04-08T10:13:34.14,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=60fed4,https://www.simem.co/datadetail/60fed4c4-5222-4a03-935a-342f7e81aec5,Público
b1189f,"Precio de oferta de la planta en el proceso del despacho ideal, en COP/kWh",2023-09-29T06:03:49.34,2025-12-11T12:21:07.653,2013-01-01T00:00:00,2025-11-30T00:00:00,2025-04-29T14:15:35.243,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=b1189f,https://www.simem.co/datadetail/b1189f52-1f3c-429b-b1c5-34af0ac860f7,Público
7E4EE4,Estadísticas de monto de indisponibilidad de las líneas de transmisión nacional y regional del SIN,2023-12-13T11:10:15.967,2025-12-13T11:13:10.393,2023-10-01T00:00:00,2025-11-01T00:00:00,2025-01-12T11:45:21.923,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=7E4EE4,https://www.simem.co/datadetail/7e4ee404-ef93-43ba-8d69-35537ee3705d,Público
8F2AFC,Reconciliación negativa para plantas que no realizan AGC,2023-09-28T20:27:03.407,2025-12-13T10:31:44.377,2021-01-01T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=8F2AFC,https://www.simem.co/datadetail/8f2afcc8-cda2-42d8-8313-35801bedd86b,Público
FADED0,Capacidad efectiva neta por planta en potencia,2025-06-03T11:15:29.603,2025-11-19T20:25:20.893,2024-09-01T00:00:00,2025-09-02T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=FADED0,https://www.simem.co/datadetail/faded0a6-2a66-41e4-8892-37179c551daa,Público
1445AC,Caudal Descargado por Tipo de Descarga,2023-09-30T15:35:31.34,2025-12-13T08:27:41.637,2013-01-01T00:00:00,2025-12-12T00:00:00,2025-04-11T17:16:07.89,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=1445AC,https://www.simem.co/datadetail/1445acaf-9cdd-4dfb-9668-37cd46b038ca,Público
843497,Reservas Hidráulicas en Porcentaje,2023-09-29T12:43:58.147,2025-12-12T09:51:36.37,2013-01-01T00:00:00,2025-12-11T00:00:00,2025-03-30T19:40:55.27,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=843497,https://www.simem.co/datadetail/84349736-e6ba-47ef-963d-37cefec6e79e,Público
38FF5B,DemandaSTR,2025-06-03T11:15:46.54,2025-11-19T20:25:40.653,2024-10-01T00:00:00,2025-09-02T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=38FF5B,https://www.simem.co/datadetail/38ff5bb2-7291-4dfa-a205-37f0d98bd040,Público
f21bd1,Cantidades horarias de energía por comercializador de contratos adjudicados en subastas del Ministerio (MME),2023-09-18T13:18:02.727,2025-12-11T13:27:40.953,2022-01-01T00:00:00,2025-11-01T00:00:00,2025-04-15T21:25:44.563,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=f21bd1,https://www.simem.co/datadetail/f21bd1c5-7b71-4c28-93c6-386084a2daed,Público
705468,Estadísticas horarias de precios por comercializador de los contratos adjudicados en subastas del Ministerio (MME),2023-09-18T17:48:16.177,2025-12-11T13:28:08.937,2022-01-01T00:00:00,2025-11-01T00:00:00,2024-11-06T01:21:24.14,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=705468,https://www.simem.co/datadetail/705468a4-f96a-4031-92c3-3899b28aab35,Público
CB2410,"Costos de operación, mantenimiento y otros costos variables de generadores térmicos",2025-07-07T14:18:26.417,2025-12-13T10:28:59.553,2013-01-01T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=CB2410,https://www.simem.co/datadetail/cb2410e0-96e8-45a3-b08e-3910279b15b7,Público
0B1FAC,DdaReal_TipoMercado,2025-07-07T11:08:44.66,,0001-01-01T00:00:00,0001-01-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=0B1FAC,https://www.simem.co/datadetail/0b1facd1-5a4e-4b97-9e0c-3927a1c0809d,Público
ac9492,Precios futuros horarios mensuales de contratos con UNR para el total del SIN,2023-09-29T09:01:20.01,2025-11-20T03:52:35.077,2023-09-01T00:00:00,2030-10-01T00:00:00,2025-05-02T12:29:52.463,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=ac9492,https://www.simem.co/datadetail/ac949213-9527-45b4-82a8-3a2eb3a2b3cf,Público
18F0B8,Generación programada en el redespacho,2023-09-28T22:45:20.783,2025-12-13T10:30:02.49,2021-01-01T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=18F0B8,https://www.simem.co/datadetail/18f0b878-8ec3-4c7c-9478-3a46c6aa4e63,Público
95443E,GeneracionProgramaGrupoGeneracion,2023-09-28T22:45:20.783,2025-11-13T19:15:05.413,2022-01-01T00:00:00,2025-09-02T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=95443E,https://www.simem.co/datadetail/95443e96-9034-46ba-aa99-3afad4fb9274,Público
e5ca77,Maestra para la ejecución de información soporte Diaria,2023-10-20T15:55:38.817,2025-12-13T10:10:45.617,0001-01-01T00:00:00,0001-01-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=e5ca77,https://www.simem.co/datadetail/e5ca7757-0171-4c79-ac2f-3b7fcbbb1d44,Público
3F3687,Datos soporte del proceso de liquidación por versión y horaria,2023-09-29T00:29:57.937,2025-12-11T20:14:37.32,2013-01-01T00:00:00,2025-12-08T00:00:00,2025-03-30T11:38:17.087,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=3F3687,https://www.simem.co/datadetail/3f3687a8-7dca-4793-8932-3d3645f3020c,Público
f96857,"Datos soporte del proceso de Demandas por Código Sic Frontera, Submercado, Tipo enlace, versión y horaria",2023-09-28T23:21:27.7,2025-11-06T15:45:35.087,2013-01-01T00:00:00,2025-10-25T00:00:00,2025-03-14T12:09:44.987,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=f96857,https://www.simem.co/datadetail/f96857ba-26f1-42e2-9075-3e1d8b62664a,Público
96DDFE,Relación índice platts US gulf coast residual fuel,2025-09-05T11:52:23.363,2025-12-13T10:29:15.24,2013-01-01T00:00:00,2025-12-08T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=96DDFE,https://www.simem.co/datadetail/96ddfe6e-e44e-4fba-bed9-3e84e9dedbd4,Público
B0E933,Reservas Hidráulicas en Energía,2023-09-29T12:40:21.447,2025-12-12T09:53:54.063,2013-01-01T00:00:00,2025-12-11T00:00:00,2025-02-26T20:53:02.28,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=B0E933,https://www.simem.co/datadetail/b0e93334-d812-42a7-94fc-3f100bce7038,Público
39726d,Bandera de parada de plantas,2025-10-10T16:24:11.14,2025-12-13T10:26:26.43,2021-01-01T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=39726d,https://www.simem.co/datadetail/39726d52-f3d7-4fa1-bcb5-4029dcb5ac17,Público
85B998,Desviación diaria de obligación de energía firme positiva,2025-07-19T11:29:49.483,2025-12-13T10:30:16.677,2023-10-02T00:00:00,2025-01-31T00:00:00,2024-09-09T18:55:37.893,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=85B998,https://www.simem.co/datadetail/85b9989b-0c3f-459f-802f-405cd45982ef,Público
1eee63,Aportes Energético Mediano Plazo,2023-10-09T19:37:22.45,2025-12-07T19:19:43.94,2022-01-03T00:00:00,2027-11-29T00:00:00,2025-04-23T15:01:04.307,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=1eee63,https://www.simem.co/datadetail/1eee6372-ee93-4daa-aa1e-4083911a0abc,Público
2d2040,Disponibilidad real,2025-09-24T18:17:58.797,2025-10-09T15:16:09.933,2021-01-01T00:00:00,2025-10-02T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=2d2040,https://www.simem.co/datadetail/2d2040de-ac19-47cc-a73b-40a71799570d,Público
013220,Precios y estadísticas mensuales de contratos entre agentes por generador,2023-10-02T10:42:36.153,2025-12-11T13:31:15.333,2013-01-01T00:00:00,2025-11-01T00:00:00,2024-08-26T18:12:49.17,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=013220,https://www.simem.co/datadetail/01322080-1429-4a74-8c28-41bd8463074f,Público
21a98c,Pruebas de Disponibilidad para Cargo por Confiabilidad,2025-10-28T10:40:37,2025-10-31T17:12:32.17,2013-02-04T00:00:00,2025-10-21T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=21a98c,https://www.simem.co/datadetail/21a98cd9-df4f-4cdb-ad50-4262e850006a,Público
1e39a7,Parámetros técnicos de las plantas de generación Térmicas,2023-09-30T11:24:29.707,2025-05-08T22:59:45.09,2013-01-01T00:00:00,2025-03-11T00:00:00,2025-03-08T11:21:03.96,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=1e39a7,https://www.simem.co/datadetail/1e39a787-8a1f-4ab5-b2ea-42980e4239fb,Público
AECA28,Vertimientos hídricos,2023-09-14T14:26:11.52,2025-12-13T07:21:46.08,2013-01-01T00:00:00,2025-12-12T00:00:00,2025-02-17T23:24:04.987,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=AECA28,https://www.simem.co/datadetail/aeca287e-46a4-498b-8771-4399b96be855,Público
987B65,PerdidasDemandaReguladaAgente,2023-09-30T11:55:24.757,,0001-01-01T00:00:00,0001-01-01T00:00:00,2024-12-30T11:49:10.957,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=987B65,https://www.simem.co/datadetail/987b655f-d8ed-43f9-84cb-441a32dfa893,Público
15df39,Proyecciones de energía de los contratos no realizados a través del SICEP con destino al mercado regulado por comercializador,2023-09-29T16:14:11.113,2025-12-02T08:24:24.707,2023-09-01T00:00:00,2030-11-01T00:00:00,2025-03-26T10:56:49.94,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=15df39,https://www.simem.co/datadetail/15df39d4-451f-48d7-bd2e-443de8b1d66f,Público
39db4e,Disponibilidad asociada con arranque utilizando tecnología térmica a gas ciclo carbón,2025-09-23T09:23:36.187,2025-12-13T10:27:39.503,2021-01-04T00:00:00,2025-12-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=39db4e,https://www.simem.co/datadetail/39db4e74-d96a-474c-9b2c-45eccc3895a9,Público
a38a5c,Agentes MEM inscritos en el mecanismo Derivex,2025-03-10T22:53:57.687,2025-11-13T13:39:54.59,2023-08-31T00:00:00,2025-10-31T00:00:00,2025-04-25T10:53:53.183,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=a38a5c,https://www.simem.co/datadetail/a38a5c6e-f9dc-4e10-bdbd-4670b4768425,Público
61ccc8,Precios horarios y estadísticas de los contratos entre agentes por generador,2023-09-29T14:08:33.097,2025-12-11T13:28:40.627,2013-01-01T00:00:00,2025-11-01T00:00:00,2025-03-08T11:47:37.93,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=61ccc8,https://www.simem.co/datadetail/61ccc805-1eb5-4366-a21a-4755d96840e6,Público
c10ec7,Cobertura de la demanda de contratos realizados fuera del SICEP,2023-09-28T22:58:37.917,2025-12-05T13:20:54.953,2023-09-01T00:00:00,2030-11-01T00:00:00,2025-04-29T14:18:39.213,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=c10ec7,https://www.simem.co/datadetail/c10ec7bb-3d16-45e9-9d5f-47b01cebd282,Público
8d3f47,Generación ideal flexible para demanda no domestica Venezuela ,2025-10-15T11:26:32.617,2025-12-11T12:29:37.183,2021-01-01T00:00:00,2025-11-03T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=8d3f47,https://www.simem.co/datadetail/8d3f4750-c922-4890-969d-48efa13a260f,Público
305a36,Energía promedio de los contratos de convocatorias del SICEP con destino al mercado regulado del Sistema Interconectado Nacional,2023-09-27T02:45:30.963,2025-12-11T13:29:43.693,2020-06-01T00:00:00,2025-11-01T00:00:00,2025-04-02T16:46:46.527,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=305a36,https://www.simem.co/datadetail/305a3695-3631-4ce6-9097-49d95f97449e,Público
760616,Déficit Energético Largo Plazo,2023-10-11T09:06:56.033,2025-11-15T18:31:27.373,2022-01-01T00:00:00,2030-10-01T00:00:00,2025-05-02T18:26:21.813,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=760616,https://www.simem.co/datadetail/760616fa-588c-41c9-bf5f-4a65b4538ceb,Público
48cd87,"Datos soporte del proceso de Demandas por Código sic agente, Código sic frontera, Tipo frontera, versión y horaria",2023-09-28T20:41:07.42,2025-11-06T15:50:36.937,2013-01-01T00:00:00,2025-10-07T00:00:00,2025-03-27T11:27:13.263,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=48cd87,https://www.simem.co/datadetail/48cd87c9-dc2b-4654-8bef-4ac7d70d7890,Público
d91840,Pronóstico oficial de demanda por Área operativa,2023-09-29T08:24:58.133,2025-12-01T21:19:10.807,2019-01-01T00:00:00,2025-11-30T00:00:00,2025-04-20T20:54:02.05,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=d91840,https://www.simem.co/datadetail/d9184051-d71a-488d-bf65-4aeb1333493b,Público
FEA9D5,Proyección de la Energía de Referencia para el Mercado Secundario,2023-09-29T18:18:19.943,2023-09-29T18:20:46.057,2023-09-01T00:00:00,2023-09-30T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=FEA9D5,https://www.simem.co/datadetail/fea9d590-e461-4b9f-a896-4bb8b9d302bc,Público
315976,Limitación de suministros a usuarios finales según la Res. CREG 116 de 1998,2023-09-29T21:50:45.6,2025-12-13T07:18:44.95,2013-01-17T00:00:00,2025-12-09T00:00:00,2025-03-30T11:22:09.723,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=315976,https://www.simem.co/datadetail/315976ce-108d-4519-95d1-4ce4423fef7f,Público
9e2844,Precios horarios y estadísticas de los contratos entre agentes por comercializador,2023-09-29T11:49:51.217,2025-12-11T13:27:37.137,2013-01-01T00:00:00,2025-11-01T00:00:00,2025-04-14T11:25:06.933,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=9e2844,https://www.simem.co/datadetail/9e28444e-b047-4b6a-8d79-4cffe7f2a8eb,Público
135c10,Valores del Cargo por Confiabilidad,2023-09-28T21:19:03.027,2025-12-10T17:13:25.233,2006-12-01T00:00:00,2028-12-01T00:00:00,2025-05-02T20:13:06.917,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=135c10,https://www.simem.co/datadetail/135c1099-3f6a-4978-938c-4ddd4c3571bf,Público
658DAE,Nivel de Probabilidad de Vertimiento,2023-09-28T21:00:16.67,2025-12-13T10:27:54.58,2021-01-01T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=658DAE,https://www.simem.co/datadetail/658dae30-0c1d-4054-a967-4e69394e9fbb,Público
71a7b9,Niveles Mínimos Operativos de Embalses de invierno,2023-09-30T17:59:04.79,2025-07-31T19:21:36.5,2022-05-01T00:00:00,2027-04-30T00:00:00,2025-05-01T19:12:25.017,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=71a7b9,https://www.simem.co/datadetail/71a7b99e-a232-464d-bc6d-4eb4ec38be18,Público
2C4883,"Datos soporte del proceso de liquidación por Recurso, versión y horaria",2023-09-28T20:27:03.407,2025-07-29T20:25:04.997,0001-01-01T00:00:00,0001-01-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=2C4883,https://www.simem.co/datadetail/2c488309-9a3a-4e12-90d5-4ed2ab6d7abe,Público
1d3ef8,Reservas Hidráulicas en Porcentaje del Informe Diario de Operación,2023-07-13T18:22:15.253,2025-12-13T08:26:28.637,2013-01-01T00:00:00,2025-12-11T00:00:00,2025-04-10T20:24:25.83,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=1d3ef8,https://www.simem.co/datadetail/1d3ef8cf-358f-45cc-a1ce-4fa07409bb13,Público
62649f,Recomendaciones Eléctricas consideradas en el Despacho Económico,2023-09-30T17:36:58.793,2025-12-12T23:15:05.77,2022-01-01T00:00:00,2025-12-12T00:00:00,2024-11-15T14:22:57.52,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=62649f,https://www.simem.co/datadetail/62649fdb-2c87-4cde-8b48-50ac7cd050d3,Público
ECA1CC,Potencia asociada con la holgura,2023-09-28T20:27:03.407,2025-12-13T10:28:53.93,2021-01-01T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=ECA1CC,https://www.simem.co/datadetail/eca1cca9-df7e-4774-a192-50e7d65d21a7,Público
99c2e8,Costo del uso de los activos de transmisión,2025-10-09T10:00:18.48,2025-12-11T11:17:26.81,2025-07-01T00:00:00,2025-10-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=99c2e8,https://www.simem.co/datadetail/99c2e805-4cdf-415e-9242-512a29394669,Público
490BDB,CombustibleUtilizadoParaCalculoCostos,2023-09-28T22:45:20.783,2025-11-19T20:17:26.75,2024-10-01T00:00:00,2025-09-02T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=490BDB,https://www.simem.co/datadetail/490bdb50-8bf3-4409-9887-51bb9914b28b,Público
531ba3,Informe anual de auditoría de costos de combustible para el cálculo del precio marginal de escasez,2023-09-29T00:08:29.2,2025-07-18T20:40:55.117,2021-12-01T00:00:00,2023-12-01T00:00:00,2025-01-31T08:44:13.033,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=531ba3,https://www.simem.co/datadetail/531ba34f-2533-4b4f-9e98-5331da5eb2a4,Público
d0d746,Pérdidas Energía Asignadas Agente,2023-09-30T11:55:24.757,2025-12-11T12:27:37.31,2013-01-01T00:00:00,2025-11-01T00:00:00,2025-04-30T16:42:39.647,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=d0d746,https://www.simem.co/datadetail/d0d746e8-2ab3-4d1b-869c-534cf6637dbc,Público
42EDC9,Magnitud energía en bolsa nacional a cargo,2024-11-07T10:33:56.017,2025-12-13T10:26:18.31,2021-01-01T00:00:00,2025-12-08T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=42EDC9,https://www.simem.co/datadetail/42edc929-6f52-4f19-8a12-53ce98e53272,Público
fa4671,"Datos soporte del proceso de Contratos por Recurso, versión y diaria",2023-09-28T22:04:50.36,2025-11-19T20:25:03.237,2013-01-01T00:00:00,2025-09-08T00:00:00,2025-03-20T12:55:47.223,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=fa4671,https://www.simem.co/datadetail/fa4671b8-61f8-48df-9817-53f6a711b46b,Público
11093A,Calce u operaciones de las órdenes de oferta en Convocatorias de Participación en Subasta de Cierre,2023-09-29T02:11:11.797,2025-11-13T13:43:31.753,2023-07-01T00:00:00,2025-10-01T00:00:00,2024-06-27T12:16:03.083,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=11093A,https://www.simem.co/datadetail/11093a53-395d-4487-b5d2-548d00849a17,Público
86d9c6,Variables de Ajuste por Energía Vendida Embalsada (EVE),2025-12-05T11:03:00.513,2025-12-13T10:24:50.34,2024-09-30T00:00:00,2025-04-02T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=86d9c6,https://www.simem.co/datadetail/86d9c63a-99db-40d8-8642-548fd3fda25b,Público
9605b0,Reservas Hidráulicas en Masa del Informe Diario de Operación,2023-07-13T21:51:53.463,2025-12-13T08:21:48.74,2013-01-01T00:00:00,2025-12-12T00:00:00,2025-05-02T20:35:47.143,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=9605b0,https://www.simem.co/datadetail/9605b04c-8d3a-40a9-94d3-5535670d2f9a,Público
97C342,VersionConfiguracionTablaSIMEM,2025-04-09T01:11:12.317,2025-12-13T01:23:06.14,2025-04-08T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=97C342,https://www.simem.co/datadetail/97c34287-abfe-4ca4-8a43-553576ecaff9,Público
bd583d,Niveles Mínimos Operativos de Embalses de verano,2023-09-30T22:37:39.333,2025-12-05T14:42:46,2022-12-01T00:00:00,2027-11-30T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=bd583d,https://www.simem.co/datadetail/bd583d59-62e0-4680-afa4-55843dfbd573,Público
